pheno	prs	meanp	meanratio	sdratio	meanr2	cvr2	meanthresh	meanlogp	sdthresh	sdlogp	sdsnp	meansnp	lower	upper
11	agefirstsex.baseline	Auto-ImpOnly	0.000424414726443	0.0799961666342645	0.0486014927228258	0.0006225388	0.43689576714271	1	0	0	0	0	116103	-0.0152627591024741	0.175255092371003
12	agefirstsex.baseline	GPpsy	0.01937119668	0.0426570300603854	0.0311522161681928	0.00036024832	0.646342721286312	1	0	0	0	0	116103	-0.0184013136292725	0.103715373750043
13	agefirstsex.baseline	LifetimeMDD	0.1492314047	0.032406110348889	0.0202627087323544	0.0001810304495	0.810076439157965	1	0	0	0	2916.5686859733	115180.7	-0.00730879876652556	0.0721210194643037
14	agefirstsex.baseline	MTAG.Envs	9.84581171111293e-07	0.109389278962894	0.0414319353766015	0.0012379046	0.354324612383871	1	0	0	0	2990.2436095483	114845.8	0.0281826856247547	0.190595872301033
15	agefirstsex.baseline	MTAG.FamilyHistory	0.546636911	0.00563540672739944	0.0108118282340425	4.78009159e-05	1.79993886685616	1	0	0	0	3281.16242274662	114200.8	-0.0155557766113238	0.0268265900661227
16	agefirstsex.baseline	MTAG.Multitraits	0.000512570629069	0.0461548260794888	0.0175188581926298	0.0007062173	0.442724932144176	1	0	0	0	3140.08159129663	113592.8	0.0118178640219344	0.0804917881370432
17	agefirstsex.baseline	Soft-ImpAll	0.00376410124036	0.0392369545364947	0.0163735984185799	0.0005336944	0.550716546267451	1	0	0	0	0	116103	0.00714470163607803	0.0713292074369114
18	agefirstsex.baseline	Soft-ImpOnly	0.054860656221	0.0311466722186311	0.0198228843309973	0.00034582633	0.697654483281972	1	0	0	0	1694.34837031822	115567.2	-0.00770618107012365	0.0699995255073858
19	alcoholfreq.baseline	Auto-ImpAll	1.4497467015012e-06	0.0988810250588892	0.107556239206532	0.0009886899	0.334917714429799	1	0	0	0	0	116103	-0.111929203785914	0.309691253903693
20	alcoholfreq.baseline	Auto-ImpOnly	2.669183115e-05	0.114579922997296	0.134443305259099	0.0007310945	0.238780874848922	1	0	0	0	0	116103	-0.148928955310538	0.37808880130513
21	alcoholfreq.baseline	GPpsy	0.0096637184375	0.0489475984292346	0.0563896814476579	0.00035405565	0.590506782748062	1	0	0	0	0	116103	-0.061576177208175	0.159471374066644
22	alcoholfreq.baseline	LifetimeMDD	0.03277625146	0.0850110928522638	0.107024644977906	0.00027337283	0.65444200217041	1	0	0	0	2916.5686859733	115180.7	-0.124757211304432	0.29477939700896
23	alcoholfreq.baseline	MTAG.Envs	2.95859529276417e-07	0.122213864783507	0.102097334128943	0.0011347396	0.323902272025574	1	0	0	0	2990.2436095483	114845.8	-0.0778969101092218	0.322324639676236
24	alcoholfreq.baseline	MTAG.FamilyHistory	0.215753477	0.0199541661956958	0.0292518836775786	9.6972591e-05	0.967739163549445	1	0	0	0	3281.16242274662	114200.8	-0.0373795258123583	0.0772878582037498
25	alcoholfreq.baseline	MTAG.Multitraits	1.0820054289653e-05	0.0735659094366815	0.0783786877595334	0.0008174623	0.41394113478293	1	0	0	0	3140.08159129663	113592.8	-0.080056318572004	0.227188137445367
26	alcoholfreq.baseline	Soft-ImpAll	6.29714927647e-05	0.0740594068495935	0.0745635599256466	0.0007522158	0.4038723446743	1	0	0	0	0	116103	-0.0720851706046738	0.220203984303861
27	alcoholfreq.baseline	Soft-ImpOnly	0.001131459638197	0.0720323639230113	0.0798421673234381	0.0005237096	0.563328995651556	1	0	0	0	1694.34837031822	115567.2	-0.0844582840309274	0.22852301187695
28	alevels.baseline	Auto-ImpAll	0.0004766007880004	0.100869928890476	0.0659820348408204	0.0011703352	0.442289862905194	1	0	0	0	0	116103	-0.0284548593975319	0.230194717178484
29	alevels.baseline	Auto-ImpOnly	0.00069250542485762	0.142668093257957	0.12194187520161	0.0010385444	0.498095686344837	1	0	0	0	0	116103	-0.0963379821371977	0.381674168653112
30	alevels.baseline	GPpsy	0.046604068596	0.0479016828674287	0.0307359381064187	0.00044881016	0.641913762888271	1	0	0	0	0	116103	-0.012340755821152	0.108144121556009
31	alevels.baseline	LifetimeMDD	0.197191103	0.0303422272975259	0.024746819785994	0.000138336641	0.967588380262311	1	0	0	0	2916.5686859733	115180.7	-0.0181615394830224	0.0788459940780741
32	alevels.baseline	MTAG.Envs	6.6030048077154e-07	0.183447597196973	0.104419964501995	0.0018619988	0.335406837986597	1	0	0	0	2990.2436095483	114845.8	-0.0212155332269384	0.388110727620883
33	alevels.baseline	MTAG.FamilyHistory	0.229584129	0.0183381679403975	0.018171068784038	0.000132838955	1.01793817462918	1	0	0	0	3281.16242274662	114200.8	-0.017277126876317	0.053953462757112
34	alevels.baseline	MTAG.Multitraits	0.001349869466961	0.0643513211329191	0.0394898332498563	0.0008739642	0.501954659994976	1	0	0	0	3140.08159129663	113592.8	-0.0130487520367993	0.141751394302637
35	alevels.baseline	Soft-ImpAll	0.01437131497997	0.0489657949710536	0.031839769175996	0.000575132	0.588735504224699	1	0	0	0	0	116103	-0.0134401526138985	0.111371742556006
36	alevels.baseline	Soft-ImpOnly	0.06017675269	0.0463913874293573	0.0308220821481671	0.00039952984	0.663715472001555	1	0	0	0	1694.34837031822	115567.2	-0.0140198935810503	0.106802668439765
37	averageatage10.baseline	Auto-ImpAll	0.00371630803902	0.0554298914840078	0.0573678711376356	0.0005664828	0.58915586588372	1	0	0	0	0	116103	-0.0570111359457579	0.167870918913774
38	averageatage10.baseline	Auto-ImpOnly	0.00456927883502	0.0705898637280185	0.0729138234322927	0.0004712358	0.6268417538082	1	0	0	0	0	116103	-0.0723212301992752	0.213500957655312
39	averageatage10.baseline	GPpsy	0.051800998132117	0.0576776227969072	0.0597137550097567	0.00045353038	0.866397031156797	1	0	0	0	0	116103	-0.0593613370222159	0.17471658261603
40	averageatage10.baseline	LifetimeMDD	0.220089978	0.0392085836876267	0.0469683565130912	0.000157575764	0.984847015283133	1	0	0	0	2916.5686859733	115180.7	-0.052849395078032	0.131266562453285
41	averageatage10.baseline	MTAG.Envs	0.0019564340117	0.0649758831396583	0.0464674614530715	0.0006686554	0.422606810517304	1	0	0	0	2990.2436095483	114845.8	-0.0261003413083619	0.156052107587679
42	averageatage10.baseline	MTAG.FamilyHistory	0.09308240788	0.0436504064409716	0.052933224250518	0.00027602562	0.819492531997727	1	0	0	0	3281.16242274662	114200.8	-0.0600987130900437	0.147399525971987
43	averageatage10.baseline	MTAG.Multitraits	0.0055573614244	0.0495512910851556	0.0364575299030686	0.0006836308	0.472829680456993	1	0	0	0	3140.08159129663	113592.8	-0.0219054675248588	0.12100804969517
44	averageatage10.baseline	Soft-ImpAll	0.004029182133	0.0506645947528589	0.0457517038797491	0.0005429883	0.505544084341767	1	0	0	0	0	116103	-0.0390087448514494	0.140337934357167
45	averageatage10.baseline	Soft-ImpOnly	0.021736177709	0.0494005663382714	0.0376122263083545	0.00042364132	0.545997967206133	1	0	0	0	1694.34837031822	115567.2	-0.0243193972261034	0.123120529902646
46	college.baseline	Auto-ImpAll	9.14046093072898e-07	0.189083683707421	0.135037809939548	0.0021701497	0.281773028714796	1	0	0	0	0	116103	-0.0755904237740924	0.453757791188934
47	college.baseline	Auto-ImpOnly	1.34026370114009e-06	0.266966142790914	0.226861431604143	0.0019433758	0.326415896079573	1	0	0	0	0	116103	-0.177682263153207	0.711614548735034
48	college.baseline	GPpsy	0.00267019135004	0.0960155208876827	0.0623107554198625	0.0008353584	0.408294357052073	1	0	0	0	0	116103	-0.0261135597352478	0.218144601510613
49	college.baseline	LifetimeMDD	0.0359140655	0.0723600058568287	0.0670799451323617	0.00027376455	0.493350672615068	1	0	0	0	2916.5686859733	115180.7	-0.0591166866026003	0.203836698316258
50	college.baseline	MTAG.Envs	1.79156175236255e-16	0.323253039193048	0.190263924136851	0.00326808	0.162941305058394	1	0	0	0	2990.2436095483	114845.8	-0.0496642521151792	0.696170330501276
51	college.baseline	MTAG.FamilyHistory	0.2056075518	0.018225390372104	0.0225004368145285	0.00013292466	1.2711011713496	1	0	0	0	3281.16242274662	114200.8	-0.0258754657843719	0.0623262465285799
52	college.baseline	MTAG.Multitraits	8.8839618777039e-06	0.110169396148972	0.0712894185547466	0.0014721763	0.3159498211478	1	0	0	0	3140.08159129663	113592.8	-0.0295578642183312	0.249896656516276
53	college.baseline	Soft-ImpAll	6.38510716739e-05	0.0957796672914292	0.0602027271882872	0.0011075237	0.312156280755751	1	0	0	0	0	116103	-0.0222176779976137	0.213777012580472
54	college.baseline	Soft-ImpOnly	0.00713997685931	0.0961855774172776	0.078508915078599	0.0007811745	0.426283115140138	1	0	0	0	1694.34837031822	115567.2	-0.0576918961367764	0.250063050971332
55	currentsmoking.baseline	Auto-ImpAll	8.0368016569e-06	0.144571769026032	0.07607302363214	0.0017413041	0.293738835881467	1	0	0	0	0	116103	-0.00453135729296286	0.293674895345026
56	currentsmoking.baseline	Auto-ImpOnly	0.0006077565047142	0.190684587005952	0.148263179873019	0.0014063675	0.42947040063053	1	0	0	0	0	116103	-0.099911245545166	0.48128041955707
57	currentsmoking.baseline	GPpsy	0.003521334497	0.0966125969098841	0.0585061537917173	0.0007878304	0.346340809736806	1	0	0	0	0	116103	-0.0180594645218818	0.21128465834165
58	currentsmoking.baseline	LifetimeMDD	0.0788442538	0.0880632844317872	0.0856575492893671	0.00038469151	0.715916139731366	1	0	0	0	2916.5686859733	115180.7	-0.0798255121753722	0.255952081038947
59	currentsmoking.baseline	MTAG.Envs	2.42172418656e-10	0.271251684884058	0.129592521331134	0.002844338	0.192943741721606	1	0	0	0	2990.2436095483	114845.8	0.0172503430750354	0.525253026693081
60	currentsmoking.baseline	MTAG.FamilyHistory	0.234170517	0.0215845250403948	0.0174571118610514	0.000202075696	0.942767073686807	1	0	0	0	3281.16242274662	114200.8	-0.0126314142072659	0.0558004642880556
61	currentsmoking.baseline	MTAG.Multitraits	2.3584930648e-06	0.138266576886045	0.0622409171331798	0.001953797	0.270997972525404	1	0	0	0	3140.08159129663	113592.8	0.0162743793050124	0.260258774467077
62	currentsmoking.baseline	Soft-ImpAll	0.0005118178601	0.0928402442800804	0.0452272343884706	0.0011294263	0.33463213272827	1	0	0	0	0	116103	0.00419486487867803	0.181485623681483
63	currentsmoking.baseline	Soft-ImpOnly	0.0039135835525	0.0908790437425263	0.0817242540798194	0.0007991075	0.497565158135843	1	0	0	0	1694.34837031822	115567.2	-0.0693004942539198	0.251058581738972
64	DepAll	Auto-ImpAll	8.3703659144e-09	0.69563130864092	0.282691721282083	0.008592197	0.166033322918152	1	0	0	0	0	116103	0.141555534928037	1.2497070823538
65	DepAll	Auto-ImpOnly	4.0956415805179e-07	0.863585876008109	0.488812675780958	0.006723193	0.317342063514122	1	0	0	0	0	116103	-0.0944869685225692	1.82165872053879
66	DepAll	GPpsy	6.676869810813e-08	0.867600435556283	0.427295401923192	0.007546398	0.256340479694729	1	0	0	0	0	116103	0.0301014477868256	1.70509942332574
67	DepAll	LifetimeMDD	0.008714623298	0.609333305690942	0.499876654499285	0.0026081851	0.413585901250846	1	0	0	0	2916.5686859733	115180.7	-0.370424937127657	1.58909154850954
68	DepAll	MTAG.Envs	5.791143888e-07	0.542745548196272	0.302243838521904	0.00570617	0.188094515040808	1	0	0	0	2990.2436095483	114845.8	-0.0496523753066592	1.1351434716992
69	DepAll	MTAG.FamilyHistory	5.43742134844e-05	0.66429145819815	0.314282710536098	0.005099839	0.281387216263025	1	0	0	0	3281.16242274662	114200.8	0.0482973455473992	1.2802855708489
70	DepAll	MTAG.Multitraits	5.112963173287e-10	0.69476956548977	0.307576161552932	0.009840978	0.168728116684233	1	0	0	0	3140.08159129663	113592.8	0.0919202888460231	1.29761884213352
71	DepAll	Soft-ImpAll	2.5052878374e-08	0.611113389344736	0.244508704556047	0.007452081	0.175789833725913	1	0	0	0	0	116103	0.131876328414883	1.09035045027459
72	DepAll	Soft-ImpOnly	1.02001059666e-06	0.639199325137279	0.308284757698072	0.005871089	0.250836332535042	1	0	0	0	1694.34837031822	115567.2	0.0349612000490567	1.2434374502255
73	educatedyrs	Auto-ImpAll	1.481199269491e-07	0.193777290993151	0.082672256607442	0.002369578	0.244520899840096	1	0	0	0	0	116103	0.0317396680425651	0.355814913943738
74	educatedyrs	Auto-ImpOnly	2.29181069983e-05	0.2421059607151	0.152433965755979	0.0017940415	0.30097726651759	1	0	0	0	0	116103	-0.0566646121666187	0.540876533596819
75	educatedyrs	GPpsy	4.39330545e-05	0.140872438677272	0.0667847319439027	0.0011919792	0.208255451816465	1	0	0	0	0	116103	0.00997436406722249	0.271770513287321
76	educatedyrs	LifetimeMDD	0.013952473955	0.107256386975911	0.0669833575299349	0.0005237372	0.552590876464005	1	0	0	0	2916.5686859733	115180.7	-0.0240309937827614	0.238543767734584
77	educatedyrs	MTAG.Envs	1.699188281264e-10	0.313309282798834	0.171852646888804	0.003226717	0.214879418490273	1	0	0	0	2990.2436095483	114845.8	-0.0235219051032218	0.65014047070089
78	educatedyrs	MTAG.FamilyHistory	0.29517827	0.013669582024504	0.013022239666049	0.0001000998	0.875719592236254	1	0	0	0	3281.16242274662	114200.8	-0.011854007720952	0.03919317176996
79	educatedyrs	MTAG.Multitraits	5.76644783758e-08	0.162851027240171	0.0758946590309623	0.00225726	0.212125105882111	1	0	0	0	3140.08159129663	113592.8	0.0140974955394845	0.311604558940857
80	educatedyrs	Soft-ImpAll	9.9437705313e-06	0.128401278060353	0.0444276136456793	0.0016143828	0.279789750838724	1	0	0	0	0	116103	0.0413231553148213	0.215479400805884
81	educatedyrs	Soft-ImpOnly	0.0015162711615	0.13528580832479	0.0826342105320027	0.0011865621	0.374320167191337	1	0	0	0	1694.34837031822	115567.2	-0.026677244317935	0.297248860967515
82	educationage.baseline	Auto-ImpAll	5.92800453108004e-05	0.0978177977263041	0.0540658808972106	0.0011953323	0.489799961997305	1	0	0	0	0	116103	-0.00815132883222879	0.203786924284837
83	educationage.baseline	Auto-ImpOnly	0.00147008215631206	0.136606192386331	0.111269758594827	0.000961684	0.585196694704903	1	0	0	0	0	116103	-0.0814825344595301	0.354694919232193
84	educationage.baseline	GPpsy	0.00328281378653	0.0830404260789455	0.0622866361970767	0.0006590631	0.47158325074004	1	0	0	0	0	116103	-0.0390413808673248	0.205122233025216
85	educationage.baseline	LifetimeMDD	0.129321986	0.0451994042253585	0.0388969246044819	0.0002366588881	0.745619892860509	1	0	0	0	2916.5686859733	115180.7	-0.031038567999426	0.121437376450143
86	educationage.baseline	MTAG.Envs	1.03654973269184e-06	0.145323497561135	0.0698512099865353	0.001560742	0.336575931683326	1	0	0	0	2990.2436095483	114845.8	0.00841512598752603	0.282231869134744
87	educationage.baseline	MTAG.FamilyHistory	0.4501656	0.00614177353288565	0.00739320571660482	3.6936215e-05	0.808789845521054	1	0	0	0	3281.16242274662	114200.8	-0.0083489096716598	0.0206324567374311
88	educationage.baseline	MTAG.Multitraits	9.687352585359e-05	0.0787592976795681	0.0393670060427813	0.0010997683	0.363585053606417	1	0	0	0	3140.08159129663	113592.8	0.0015999658357168	0.155918629523419
89	educationage.baseline	Soft-ImpAll	0.0042529748665765	0.0597736739253415	0.0336585440496258	0.0007683525	0.532292419502954	1	0	0	0	0	116103	-0.00619707241192498	0.125744420262608
90	educationage.baseline	Soft-ImpOnly	0.013545762964264	0.0616828078422034	0.0468938859386932	0.0005643207	0.722485438408131	1	0	0	0	1694.34837031822	115567.2	-0.0302292085976353	0.153594824282042
91	eversmoked.baseline	Auto-ImpAll	8.5790175794e-05	0.0679277493341993	0.040631004892387	0.0008329362	0.362522662864995	1	0	0	0	0	116103	-0.0117090202548792	0.147564518923278
92	eversmoked.baseline	Auto-ImpOnly	0.000238550287435	0.105882836681888	0.11288150163317	0.0007177023	0.410140982462016	1	0	0	0	0	116103	-0.115364906519126	0.327130579882902
93	eversmoked.baseline	GPpsy	0.0006381742433	0.0889927202799782	0.0645123076064159	0.0007183832	0.388502087338301	1	0	0	0	0	116103	-0.0374514026285968	0.215436843188553
94	eversmoked.baseline	LifetimeMDD	0.1766391123	0.0288274950710979	0.0218191860235906	0.00018548478	0.931118171660159	1	0	0	0	2916.5686859733	115180.7	-0.0139381095351396	0.0715930996773355
95	eversmoked.baseline	MTAG.Envs	0.000240463442501506	0.116220047120788	0.0542295902468377	0.0013108172	0.381269454070473	1	0	0	0	2990.2436095483	114845.8	0.00993005023698584	0.222510044004589
96	eversmoked.baseline	MTAG.FamilyHistory	0.135782097045	0.0281159617970615	0.022956508003746	0.000271438281	0.979902591497626	1	0	0	0	3281.16242274662	114200.8	-0.0168787938902808	0.0731107174844037
97	eversmoked.baseline	MTAG.Multitraits	6.889427432116e-05	0.0836149610598285	0.0456703639386215	0.0012325206	0.397044512608146	1	0	0	0	3140.08159129663	113592.8	-0.00589895225986969	0.173128874379527
98	eversmoked.baseline	Soft-ImpAll	0.0024802660484	0.0489224131785114	0.0240125139092627	0.0006273111	0.435842549032915	1	0	0	0	0	116103	0.00185788591635653	0.0959869404406662
99	eversmoked.baseline	Soft-ImpOnly	0.0277715044559	0.0502075275801606	0.030569437118057	0.00047016644	0.544280387512852	1	0	0	0	1694.34837031822	115567.2	-0.00970856917123116	0.110123624331552
100	familyhappiness.baseline	Auto-ImpAll	0.00117155446678856	0.153569514201829	0.0740477202154522	0.0020300769	0.517266012916376	1	0	0	0	0	116103	0.00843598257954317	0.298703045824116
101	familyhappiness.baseline	Auto-ImpOnly	0.00374517539067615	0.192806348433605	0.0987974796148166	0.001639777	0.657726706276814	1	0	0	0	0	116103	-0.000836711611435254	0.386449408478646
102	familyhappiness.baseline	GPpsy	0.005498471450475	0.165471901578425	0.121074411554058	0.0014190578	0.59559785636785	1	0	0	0	0	116103	-0.0718339450675295	0.402777748224379
103	familyhappiness.baseline	LifetimeMDD	0.104035639	0.125642782450885	0.106857426724541	0.00062761966	0.530822937087176	1	0	0	0	2916.5686859733	115180.7	-0.0837977739292161	0.335083338830985
104	familyhappiness.baseline	MTAG.Envs	0.010478410026449	0.188647839200216	0.150399963980171	0.0020461169	0.439650334162456	1	0	0	0	2990.2436095483	114845.8	-0.106136090200918	0.483431768601351
105	familyhappiness.baseline	MTAG.FamilyHistory	0.00939511246586	0.190341527577027	0.122906324592824	0.0015071337	0.498273224540874	1	0	0	0	3281.16242274662	114200.8	-0.0505548686249079	0.431237923778962
106	familyhappiness.baseline	MTAG.Multitraits	0.00279629314967031	0.172460889615424	0.109370672342853	0.0025472993	0.467458221118188	1	0	0	0	3140.08159129663	113592.8	-0.0419056281765677	0.386827407407416
107	familyhappiness.baseline	Soft-ImpAll	0.0007790368876879	0.158139025081984	0.073377810171819	0.002050109	0.431017678850032	1	0	0	0	0	116103	0.0143185171452188	0.301959533018749
108	familyhappiness.baseline	Soft-ImpOnly	0.01058620516045	0.155757940594133	0.0842422474661761	0.0015943465	0.520417940550399	1	0	0	0	1694.34837031822	115567.2	-0.00935686443957173	0.320872745627839
109	father.age	Auto-ImpAll	0.0236559685	0.0792195938771716	0.0443592083109246	0.0010243147	0.503619442357602	1	0	0	0	0	116103	-0.00772445441224054	0.166163642166584
110	father.age	Auto-ImpOnly	0.0587528427	0.0885192621318975	0.0447697025892658	0.0007928142	0.625609403585221	1	0	0	0	0	116103	0.000770645056936511	0.176267879206858
111	father.age	GPpsy	0.131556816	0.0559972232950248	0.0626324694677244	0.0004071152	0.708270883687141	1	0	0	0	0	116103	-0.0667624168617149	0.178756863451765
112	father.age	LifetimeMDD	0.27743586	0.0812286799648101	0.0947203585148262	0.0003155285273	0.739824056812162	1	0	0	0	2916.5686859733	115180.7	-0.104423222724249	0.26688058265387
113	father.age	MTAG.Envs	0.03014611014	0.0991875335516294	0.0776935613075977	0.0010814968	0.589231038569693	1	0	0	0	2990.2436095483	114845.8	-0.0530918466112622	0.251466913714521
114	father.age	MTAG.FamilyHistory	0.42339032	0.0238615032105764	0.0382589926757927	0.0001654979536	1.02273789480751	1	0	0	0	3281.16242274662	114200.8	-0.0511261224339773	0.09884912885513
115	father.age	MTAG.Multitraits	0.0262237	0.0621432682938603	0.0408701314378487	0.0008391993	0.346402522902694	1	0	0	0	3140.08159129663	113592.8	-0.0179621893243231	0.142248725912044
116	father.age	Soft-ImpAll	0.0836688435	0.0615986743084122	0.0335312742519793	0.000831632	0.670972278031188	1	0	0	0	0	116103	-0.00412262322546724	0.127319971842292
117	father.age	Soft-ImpOnly	0.108093512	0.0588391714874417	0.0466516147986787	0.0005447282	0.634582598458509	1	0	0	0	1694.34837031822	115567.2	-0.0325979935179685	0.150276336492852
118	father.severedepression	Auto-ImpAll	0.006741722059	0.110255470670354	0.0680442910265712	0.0013258931	0.474847990384546	1	0	0	0	0	116103	-0.0231113397417253	0.243622281082434
119	father.severedepression	Auto-ImpOnly	0.0313169906	0.126334216144434	0.095853719155806	0.0009824359	0.591008302638568	1	0	0	0	0	116103	-0.0615390734009457	0.314207505689814
120	father.severedepression	GPpsy	0.004465841274	0.17084683698421	0.0981205828779251	0.0014624136	0.495444600027759	1	0	0	0	0	116103	-0.0214695054565237	0.363163179424943
121	father.severedepression	LifetimeMDD	0.1352776301	0.115355147055923	0.0948871618132021	0.00048108927	0.809875143028051	1	0	0	0	2916.5686859733	115180.7	-0.0706236900979529	0.3013339842098
122	father.severedepression	MTAG.Envs	0.185025674	0.0621974009657702	0.0725296673981112	0.000615344153	0.805780849571753	1	0	0	0	2990.2436095483	114845.8	-0.0799607471345278	0.204355549066068
123	father.severedepression	MTAG.FamilyHistory	0.002811896215	0.226619179934043	0.189131517199412	0.0016201279	0.412438956471431	1	0	0	0	3281.16242274662	114200.8	-0.144078593776806	0.597316953644891
124	father.severedepression	MTAG.Multitraits	0.00268010172759	0.128096891921971	0.0990652820714769	0.0017925559	0.483696176776621	1	0	0	0	3140.08159129663	113592.8	-0.0660710609381235	0.322264844782066
125	father.severedepression	Soft-ImpAll	0.005182103403	0.1131636388281	0.0630579079967616	0.0013653598	0.449239729139249	1	0	0	0	0	116103	-0.0104298608455531	0.236757138501752
126	father.severedepression	Soft-ImpOnly	0.01269390597	0.114939451475194	0.0629093850529834	0.0010508143	0.385101525721952	1	0	0	0	1694.34837031822	115567.2	-0.00836294322865312	0.238241846179042
127	financehappiness.baseline	Auto-ImpAll	0.000407069492136	0.167899141450759	0.0559495820085421	0.0023182988	0.43548478582406	1	0	0	0	0	116103	0.0582379607140161	0.277560322187501
128	financehappiness.baseline	Auto-ImpOnly	0.005260901299123	0.197939986688269	0.0778920044671665	0.001831971	0.550813463330055	1	0	0	0	0	116103	0.0452716579326227	0.350608315443915
129	financehappiness.baseline	GPpsy	0.002448026493	0.12102014235283	0.0493655500824059	0.001087624	0.379612635032275	1	0	0	0	0	116103	0.0242636641913148	0.217776620514346
130	financehappiness.baseline	LifetimeMDD	0.04858728933	0.140666125872456	0.105229127739561	0.00067791802	0.716156298591855	1	0	0	0	2916.5686859733	115180.7	-0.0655829644970824	0.346915216241995
131	financehappiness.baseline	MTAG.Envs	1.66592007445023e-05	0.27258009508771	0.0903687154437834	0.003191359	0.382354206265869	1	0	0	0	2990.2436095483	114845.8	0.0954574128178949	0.449702777357526
132	financehappiness.baseline	MTAG.FamilyHistory	0.1292716961	0.0488834877001075	0.0344024227757794	0.00045759922	0.805199621531098	1	0	0	0	3281.16242274662	114200.8	-0.0185452609404202	0.116312236340635
133	financehappiness.baseline	MTAG.Multitraits	7.9942349108432e-05	0.158142909318509	0.0425650242868564	0.002492894	0.424390941346668	1	0	0	0	3140.08159129663	113592.8	0.0747154617162701	0.241570356920747
134	financehappiness.baseline	Soft-ImpAll	0.00044814380125	0.152738623323302	0.0519125023176923	0.0020333156	0.391066531327951	1	0	0	0	0	116103	0.0509901187806248	0.254487127865979
135	financehappiness.baseline	Soft-ImpOnly	0.0007895479729	0.165676059527902	0.0488590742298712	0.0016729009	0.357147306181642	1	0	0	0	1694.34837031822	115567.2	0.0699122740373543	0.261439845018449
136	getupmorning.baseline	Auto-ImpAll	3.39698444719e-07	0.103218603256398	0.0809180951238371	0.0011586623	0.213882148936465	1	0	0	0	0	116103	-0.0553808631863229	0.261818069699119
137	getupmorning.baseline	Auto-ImpOnly	2.0357050755e-06	0.148536767746271	0.172363812209873	0.000947252	0.2219872527941	1	0	0	0	0	116103	-0.189296304185081	0.486369839677622
138	getupmorning.baseline	GPpsy	0.000472335420609	0.0832004505938578	0.0474426027916419	0.0006985537	0.386335111663064	1	0	0	0	0	116103	-0.00978705087776033	0.176187952065476
139	getupmorning.baseline	LifetimeMDD	0.007286500249	0.0676942368125925	0.0425643244446062	0.000322791	0.528309241647343	1	0	0	0	2916.5686859733	115180.7	-0.0157318390988356	0.151120312724021
140	getupmorning.baseline	MTAG.Envs	2.8268283735e-06	0.082449383088151	0.0338831514915025	0.0008968896	0.275961847711551	1	0	0	0	2990.2436095483	114845.8	0.0160384061648061	0.148860360011496
141	getupmorning.baseline	MTAG.FamilyHistory	0.00013366037135748	0.0938886027946891	0.0354034010958702	0.000757942	0.381286836346683	1	0	0	0	3281.16242274662	114200.8	0.0244979366467836	0.163279268942595
142	getupmorning.baseline	MTAG.Multitraits	9.4083596514821e-06	0.0758120833477593	0.0279596767049318	0.0011347632	0.311428901296321	1	0	0	0	3140.08159129663	113592.8	0.0210111170060931	0.130613049689426
143	getupmorning.baseline	Soft-ImpAll	7.927393872456e-07	0.0972090422865893	0.0519607746221021	0.0011740067	0.235702832304599	1	0	0	0	0	116103	-0.00463407597273074	0.199052160545909
