Phenotype	Set	Threshold	PRS.R2	Full.R2	Null.R2	Prevalence	Coefficient	Standard.Error	P	Num_SNP	pheno	prs	test	prs.test	MDD.R2	ratio
974	-	Base	1	0.000440475	0.0123409	0.0119004	-	-5152.67	1551.18	0.000894449	116103	eversmoked.baseline	MTAG.FamilyHistory	4	MTAG.FamilyHistory:4	0.0130457	0.0337639988655266
975	-	Base	1	1.70721e-06	0.010134	0.0101323	-	-304.423	1471.97	0.836156	106880	eversmoked.baseline	MTAG.FamilyHistory	5	MTAG.FamilyHistory:5	0.00342996	0.000497734667459679
976	-	Base	1	0.000149002	0.0103337	0.0101847	-	-3012.15	1560.39	0.0535603	116103	eversmoked.baseline	MTAG.FamilyHistory	6	MTAG.FamilyHistory:6	0.01253	0.0118916201117318
977	-	Base	1	0.000131742	0.00999154	0.0098598	-	-2886.7	1590.28	0.0694917	116103	eversmoked.baseline	MTAG.FamilyHistory	7	MTAG.FamilyHistory:7	0.00650301	0.0202586187011861
978	-	Base	1	0.000334726	0.00886285	0.00852813	-	-4563.41	1577.8	0.00382472	116103	eversmoked.baseline	MTAG.FamilyHistory	8	MTAG.FamilyHistory:8	0.015891	0.0210638726323076
979	-	Base	1	0.000901612	0.009422	0.00852038	-	-7506.35	1581.51	2.07145e-06	116103	eversmoked.baseline	MTAG.FamilyHistory	9	MTAG.FamilyHistory:9	0.0117421	0.0767845615349895
980	-	Base	1	0.000404677	0.00867662	0.00827194	-	-4810.07	1514.19	0.00148983	111159	eversmoked.baseline	MTAG.FamilyHistory	10	MTAG.FamilyHistory:10	0.00740486	0.0546501892000659
981	-	Base	1	0.000487736	0.00988723	0.00939949	-	-4811.74	1378.16	0.000480454	116103	eversmoked.baseline	MTAG.Multitraits	1	MTAG.Multitraits:1	0.0134844	0.036170389487111
982	-	Base	1	0.00120385	0.00987539	0.00867154	-	-7487.19	1365.82	4.20932e-08	111248	eversmoked.baseline	MTAG.Multitraits	2	MTAG.Multitraits:2	0.00596853	0.201699580968848
983	-	Base	1	0.00181431	0.0126786	0.0108643	-	-9256.33	1373.84	1.61042e-11	116103	eversmoked.baseline	MTAG.Multitraits	3	MTAG.Multitraits:3	0.0209125	0.086757202630006
984	-	Base	1	0.00165888	0.0135593	0.0119004	-	-8782.02	1362.91	1.16683e-10	116103	eversmoked.baseline	MTAG.Multitraits	4	MTAG.Multitraits:4	0.0255137	0.065019185770782
985	-	Base	1	0.000551212	0.0106835	0.0101323	-	-4697.94	1264.46	0.000202893	106880	eversmoked.baseline	MTAG.Multitraits	5	MTAG.Multitraits:5	0.00707515	0.0779081715582002
986	-	Base	1	0.000826988	0.0110117	0.0101847	-	-6065.54	1334.02	5.44646e-06	112754	eversmoked.baseline	MTAG.Multitraits	6	MTAG.Multitraits:6	0.0171257	0.0482892962039508
987	-	Base	1	0.00145586	0.0113157	0.0098598	-	-8283.03	1373.34	1.62652e-09	116103	eversmoked.baseline	MTAG.Multitraits	7	MTAG.Multitraits:7	0.0156206	0.0932012854819917
988	-	Base	1	0.00133559	0.00986371	0.00852813	-	-7935.12	1373.99	7.68425e-09	116103	eversmoked.baseline	MTAG.Multitraits	8	MTAG.Multitraits:8	0.0225282	0.0592852513738337
989	-	Base	1	0.00185048	0.0103709	0.00852038	-	-9276.21	1364.68	1.06544e-11	113372	eversmoked.baseline	MTAG.Multitraits	9	MTAG.Multitraits:9	0.0194289	0.095243683378884
990	-	Base	1	0.0011403	0.00941224	0.00827194	-	-7145.34	1340.37	9.77358e-08	111159	eversmoked.baseline	MTAG.Multitraits	10	MTAG.Multitraits:10	0.0157119	0.0725755637446776
991	-	Base	1	0.00145787	0.00355919	0.00210133	-	-9132.16	2273.48	5.93816e-05	116103	familyhappiness.baseline	Auto-ImpOnly	1	Auto-ImpOnly:1	0.00732606	0.198997824205644
992	-	Base	1	0.000639846	0.00367452	0.00303468	-	-5992.41	2259.01	0.00799732	116103	familyhappiness.baseline	Auto-ImpOnly	2	Auto-ImpOnly:2	0.0019489	0.328311355123403
993	-	Base	1	0.000493231	0.00227372	0.00178049	-	-5303.52	2286.5	0.0203865	116103	familyhappiness.baseline	Auto-ImpOnly	3	Auto-ImpOnly:3	0.0148448	0.0332258433929726
994	-	Base	1	0.00382438	0.00696602	0.00314164	-	-14872.6	2295.59	9.64615e-11	116103	familyhappiness.baseline	Auto-ImpOnly	4	Auto-ImpOnly:4	0.0165877	0.230555170397343
995	-	Base	1	0.00124619	0.00291589	0.0016697	-	-8151.96	2206.4	0.00022123	116103	familyhappiness.baseline	Auto-ImpOnly	5	Auto-ImpOnly:5	0.00757765	0.164455998891477
996	-	Base	1	0.00156753	0.00313064	0.00156311	-	-9228.44	2209.11	2.97044e-05	116103	familyhappiness.baseline	Auto-ImpOnly	6	Auto-ImpOnly:6	0.0106043	0.147820223871448
997	-	Base	1	0.00290804	0.00420551	0.00129746	-	-12719.8	2241.17	1.41773e-08	116103	familyhappiness.baseline	Auto-ImpOnly	7	Auto-ImpOnly:7	0.00875058	0.332325400144905
998	-	Base	1	0.00230787	0.00427853	0.00197066	-	-11677.9	2310.03	4.36633e-07	116103	familyhappiness.baseline	Auto-ImpOnly	8	Auto-ImpOnly:8	0.00980753	0.23531612954536
999	-	Base	1	0.000620143	0.00215722	0.00153708	-	-6008.56	2287.67	0.00863877	116103	familyhappiness.baseline	Auto-ImpOnly	9	Auto-ImpOnly:9	0.0108541	0.0571344468910366
1000	-	Base	1	0.00133267	0.0027833	0.00145062	-	-8595.17	2232.05	0.000118397	116103	familyhappiness.baseline	Auto-ImpOnly	10	Auto-ImpOnly:10	0.00666598	0.199921091872463
1001	-	Base	1	0.00182539	0.00392672	0.00210133	-	-10430.6	2320.22	7.0104e-06	116103	familyhappiness.baseline	Auto-ImpAll	1	Auto-ImpAll:1	0.0105138	0.173618482375545
1002	-	Base	1	0.000666491	0.00370117	0.00303468	-	-6270.35	2316.03	0.00679228	116103	familyhappiness.baseline	Auto-ImpAll	2	Auto-ImpAll:2	0.0039762	0.16762008953272
1003	-	Base	1	0.000732208	0.0025127	0.00178049	-	-6625.77	2344.22	0.00471561	116103	familyhappiness.baseline	Auto-ImpAll	3	Auto-ImpAll:3	0.018512	0.0395531547104581
1004	-	Base	1	0.00324778	0.00638942	0.00314164	-	-13966.3	2339.93	2.46612e-09	116103	familyhappiness.baseline	Auto-ImpAll	4	Auto-ImpAll:4	0.0217962	0.149006707591231
1005	-	Base	1	0.00182167	0.00349137	0.0016697	-	-10074.1	2254.55	7.96233e-06	116103	familyhappiness.baseline	Auto-ImpAll	5	Auto-ImpAll:5	0.0102277	0.178111403345816
1006	-	Base	1	0.00231796	0.00388107	0.00156311	-	-11513.1	2265.55	3.7989e-07	116103	familyhappiness.baseline	Auto-ImpAll	6	Auto-ImpAll:6	0.0165399	0.140143531702126
1007	-	Base	1	0.00385933	0.00515679	0.00129746	-	-14782.9	2259.93	6.36656e-11	116103	familyhappiness.baseline	Auto-ImpAll	7	Auto-ImpAll:7	0.0120507	0.320257744363398
1008	-	Base	1	0.00286031	0.00483097	0.00197066	-	-13167.2	2338.97	1.85181e-08	116103	familyhappiness.baseline	Auto-ImpAll	8	Auto-ImpAll:8	0.0169171	0.169078033469093
1009	-	Base	1	0.00126201	0.00279908	0.00153708	-	-8736.13	2330.87	0.000179145	116103	familyhappiness.baseline	Auto-ImpAll	9	Auto-ImpAll:9	0.0164276	0.0768225425503421
1010	-	Base	1	0.00170762	0.00315824	0.00145062	-	-9990.17	2291.44	1.3136e-05	116103	familyhappiness.baseline	Auto-ImpAll	10	Auto-ImpAll:10	0.0140564	0.121483452377565
1011	-	Base	1	0.000798938	0.00290027	0.00210133	-	1434.42	482.548	0.00295931	116103	familyhappiness.baseline	LifetimeMDD	1	LifetimeMDD:1	0.00413299	0.19330750860757
1012	-	Base	1	1.94767e-05	0.00305415	0.00303468	-	222.719	481.383	0.643613	116103	familyhappiness.baseline	LifetimeMDD	2	LifetimeMDD:2	0.00184968	0.0105297673111025
1013	-	Base	1	7.88039e-05	0.00185929	0.00178049	-	451.414	486.993	0.353978	116103	familyhappiness.baseline	LifetimeMDD	3	LifetimeMDD:3	0.00514423	0.0153188912626379
1014	-	Base	1	0.000494825	0.00363647	0.00314164	-	1119.77	481.304	0.020008	116103	familyhappiness.baseline	LifetimeMDD	4	LifetimeMDD:4	0.00607482	0.0814550883812195
1015	-	Base	1	0.000769321	0.00243902	0.0016697	-	1316.7	453.681	0.00371229	106880	familyhappiness.baseline	LifetimeMDD	5	LifetimeMDD:5	0.00201922	0.38099909866186
1016	-	Base	1	0.000751204	0.00231431	0.00156311	-	1356.15	469.139	0.00385116	116103	familyhappiness.baseline	LifetimeMDD	6	LifetimeMDD:6	0.00634744	0.118347554289603
1017	-	Base	1	0.000950286	0.00224775	0.00129746	-	1535.86	473.859	0.00119387	116103	familyhappiness.baseline	LifetimeMDD	7	LifetimeMDD:7	0.00553616	0.171650747088234
1018	-	Base	1	0.000961968	0.00293263	0.00197066	-	1573.67	482.489	0.00111132	116103	familyhappiness.baseline	LifetimeMDD	8	LifetimeMDD:8	0.0100526	0.0956934524401647
1019	-	Base	1	0.000797866	0.00233494	0.00153708	-	1441.32	483.755	0.00289404	116103	familyhappiness.baseline	LifetimeMDD	9	LifetimeMDD:9	0.00712439	0.111990780965107
1020	-	Base	1	0.000653508	0.00210413	0.00145062	-	1290.81	478.848	0.0070354	116103	familyhappiness.baseline	LifetimeMDD	10	LifetimeMDD:10	0.00847227	0.0771349355013473
1021	-	Base	1	0.00112246	0.00322379	0.00210133	-	-6954.14	1973.37	0.000426808	110745	familyhappiness.baseline	Soft-ImpOnly	1	Soft-ImpOnly:1	0.00828661	0.135454667228215
1022	-	Base	1	0.000327714	0.00336239	0.00303468	-	-3832.77	2019.24	0.0577058	116103	familyhappiness.baseline	Soft-ImpOnly	2	Soft-ImpOnly:2	0.00393597	0.0832613053453151
1023	-	Base	1	0.000360261	0.00214075	0.00178049	-	-4076.15	2056.37	0.0474814	116103	familyhappiness.baseline	Soft-ImpOnly	3	Soft-ImpOnly:3	0.0107091	0.0336406420707623
1024	-	Base	1	0.00203989	0.00518153	0.00314164	-	-9554.17	2021.01	2.30227e-06	116103	familyhappiness.baseline	Soft-ImpOnly	4	Soft-ImpOnly:4	0.0144168	0.141493951501027
1025	-	Base	1	0.00162595	0.00329565	0.0016697	-	-8341.97	1976.27	2.45123e-05	116103	familyhappiness.baseline	Soft-ImpOnly	5	Soft-ImpOnly:5	0.00531333	0.306013366382288
1026	-	Base	1	0.00253786	0.00410097	0.00156311	-	-10461.4	1967.16	1.06949e-07	116103	familyhappiness.baseline	Soft-ImpOnly	6	Soft-ImpOnly:6	0.0106193	0.238985620521127
1027	-	Base	1	0.00260777	0.00390523	0.00129746	-	-10578.9	1968.65	7.87125e-08	116103	familyhappiness.baseline	Soft-ImpOnly	7	Soft-ImpOnly:7	0.0102368	0.254744646764614
1028	-	Base	1	0.00235791	0.00432857	0.00197066	-	-10381.7	2031.68	3.27673e-07	116103	familyhappiness.baseline	Soft-ImpOnly	8	Soft-ImpOnly:8	0.0182462	0.129227455579792
1029	-	Base	1	0.00123595	0.00277303	0.00153708	-	-7518.08	2026.94	0.000209032	116103	familyhappiness.baseline	Soft-ImpOnly	9	Soft-ImpOnly:9	0.0113222	0.109161647029729
1030	-	Base	1	0.0017277	0.00317833	0.00145062	-	-8805.91	2008	1.16837e-05	116103	familyhappiness.baseline	Soft-ImpOnly	10	Soft-ImpOnly:10	0.013756	0.125596103518465
1031	-	Base	1	0.00187314	0.00397447	0.00210133	-	-10344.1	2271.41	5.31849e-06	116103	familyhappiness.baseline	Soft-ImpAll	1	Soft-ImpAll:1	0.0108366	0.172853108908698
1032	-	Base	1	0.000676482	0.00371116	0.00303468	-	-6185.28	2267.66	0.00638975	116103	familyhappiness.baseline	Soft-ImpAll	2	Soft-ImpAll:2	0.00495707	0.136468115237429
1033	-	Base	1	0.000939288	0.00271978	0.00178049	-	-7395.43	2309.93	0.00137066	116103	familyhappiness.baseline	Soft-ImpAll	3	Soft-ImpAll:3	0.0157596	0.0596010051016523
1034	-	Base	1	0.00236898	0.00551063	0.00314164	-	-11622	2280.9	3.53907e-07	116103	familyhappiness.baseline	Soft-ImpAll	4	Soft-ImpAll:4	0.0201475	0.117581833974439
1035	-	Base	1	0.00213398	0.00380368	0.0016697	-	-10690.2	2210.11	1.3363e-06	116103	familyhappiness.baseline	Soft-ImpAll	5	Soft-ImpAll:5	0.00835222	0.25549853811322
1036	-	Base	1	0.00226097	0.00382408	0.00156311	-	-11159	2223.42	5.27942e-07	116103	familyhappiness.baseline	Soft-ImpAll	6	Soft-ImpAll:6	0.0161662	0.139857851566849
1037	-	Base	1	0.00373316	0.00503063	0.00129746	-	-14282.4	2220.13	1.30179e-10	116103	familyhappiness.baseline	Soft-ImpAll	7	Soft-ImpAll:7	0.0120635	0.309459112197953
1038	-	Base	1	0.00289518	0.00486584	0.00197066	-	-12854.1	2269.52	1.51777e-08	116103	familyhappiness.baseline	Soft-ImpAll	8	Soft-ImpAll:8	0.0184354	0.157044598978053
1039	-	Base	1	0.00163697	0.00317404	0.00153708	-	-9701.47	2272.3	1.97583e-05	116103	familyhappiness.baseline	Soft-ImpAll	9	Soft-ImpAll:9	0.0155093	0.10554763915844
1040	-	Base	1	0.00198294	0.00343356	0.00145062	-	-10562.4	2247.9	2.64863e-06	116103	familyhappiness.baseline	Soft-ImpAll	10	Soft-ImpAll:10	0.0155551	0.127478447583108
1041	-	Base	1	0.00141543	0.00351676	0.00210133	-	4349.86	1099.05	7.6106e-05	116103	familyhappiness.baseline	GPpsy	1	GPpsy:1	0.00759726	0.186307958395527
1042	-	Base	1	0.000509552	0.00354423	0.00303468	-	2591.42	1094.78	0.0179468	116103	familyhappiness.baseline	GPpsy	2	GPpsy:2	0.0032396	0.157288554142487
1043	-	Base	1	0.000470054	0.00225054	0.00178049	-	2495.21	1101.97	0.0235742	116103	familyhappiness.baseline	GPpsy	3	GPpsy:3	0.0129498	0.0362981667670543
1044	-	Base	1	0.00214086	0.0052825	0.00314164	-	5323.65	1099.19	1.29484e-06	116103	familyhappiness.baseline	GPpsy	4	GPpsy:4	0.0185382	0.115483703919474
1045	-	Base	1	0.00137614	0.00304584	0.0016697	-	4148	1068.3	0.000103865	116103	familyhappiness.baseline	GPpsy	5	GPpsy:5	0.00873459	0.157550611992091
1046	-	Base	1	0.000812583	0.00237569	0.00156311	-	3189.05	1060.69	0.00264794	116103	familyhappiness.baseline	GPpsy	6	GPpsy:6	0.0113631	0.0715106793040632
1047	-	Base	1	0.0030237	0.00432116	0.00129746	-	6153.23	1063.18	7.33475e-09	116103	familyhappiness.baseline	GPpsy	7	GPpsy:7	0.00726266	0.41633506180931
1048	-	Base	1	0.00204169	0.00401235	0.00197066	-	5254.82	1105.3	2.01756e-06	116103	familyhappiness.baseline	GPpsy	8	GPpsy:8	0.0144098	0.141687601493428
1049	-	Base	1	0.000586959	0.00212404	0.00153708	-	2781.42	1088.53	0.0106254	116103	familyhappiness.baseline	GPpsy	9	GPpsy:9	0.0126278	0.0464814932133863
1050	-	Base	1	0.00181361	0.00326423	0.00145062	-	4908.86	1092.49	7.08377e-06	116103	familyhappiness.baseline	GPpsy	10	GPpsy:10	0.00556706	0.325775184747425
1051	-	Base	1	0.00184251	0.00394384	0.00210133	-	6364.55	1409.15	6.34924e-06	116103	familyhappiness.baseline	MTAG.Envs	1	MTAG.Envs:1	0.0103528	0.177972142801947
1052	-	Base	1	0.000242012	0.00327669	0.00303468	-	2281.23	1398.6	0.102901	116103	familyhappiness.baseline	MTAG.Envs	2	MTAG.Envs:2	0.00537623	0.0450151872222729
1053	-	Base	1	0.000886607	0.0026671	0.00178049	-	4361.75	1402.3	0.001873	116103	familyhappiness.baseline	MTAG.Envs	3	MTAG.Envs:3	0.0152979	0.0579561246968538
1054	-	Base	1	0.00233684	0.00547849	0.00314164	-	7035.45	1390.24	4.24766e-07	116103	familyhappiness.baseline	MTAG.Envs	4	MTAG.Envs:4	0.0172472	0.135490978245744
1055	-	Base	1	0.00310012	0.00476982	0.0016697	-	7527.76	1290.59	5.60405e-09	106880	familyhappiness.baseline	MTAG.Envs	5	MTAG.Envs:5	0.00527737	0.587436545097274
1056	-	Base	1	0.00210478	0.00366788	0.00156311	-	6417.39	1325.36	1.30281e-06	112754	familyhappiness.baseline	MTAG.Envs	6	MTAG.Envs:6	0.0106388	0.197839981952852
1057	-	Base	1	0.00244893	0.00374639	0.00129746	-	7106.06	1364.7	1.95326e-07	116103	familyhappiness.baseline	MTAG.Envs	7	MTAG.Envs:7	0.0129106	0.189683670782148
1058	-	Base	1	0.00316497	0.00513563	0.00197066	-	8204.59	1385.3	3.26344e-09	116103	familyhappiness.baseline	MTAG.Envs	8	MTAG.Envs:8	0.0173059	0.182883871974298
1059	-	Base	1	0.00217502	0.0037121	0.00153708	-	7022.97	1426.66	8.65971e-07	116103	familyhappiness.baseline	MTAG.Envs	9	MTAG.Envs:9	0.011762	0.184919231423227
1060	-	Base	1	0.00215938	0.00361	0.00145062	-	6726.84	1371.76	9.53284e-07	116103	familyhappiness.baseline	MTAG.Envs	10	MTAG.Envs:10	0.0169655	0.127280657805547
1061	-	Base	1	0.00123128	0.00333261	0.00210133	-	4414.92	1196.11	0.000224392	116103	familyhappiness.baseline	MTAG.FamilyHistory	1	MTAG.FamilyHistory:1	0.00739916	0.166408078754886
1062	-	Base	1	0.000284053	0.00331873	0.00303468	-	2086.89	1180.95	0.0772349	111248	familyhappiness.baseline	MTAG.FamilyHistory	2	MTAG.FamilyHistory:2	0.00332641	0.0853932618047685
1063	-	Base	1	0.000530044	0.00231053	0.00178049	-	2911.85	1210.98	0.0162092	116103	familyhappiness.baseline	MTAG.FamilyHistory	3	MTAG.FamilyHistory:3	0.00835418	0.0634465620802999
1064	-	Base	1	0.00137563	0.00451727	0.00314164	-	4602.3	1185.9	0.000104702	116103	familyhappiness.baseline	MTAG.FamilyHistory	4	MTAG.FamilyHistory:4	0.0130457	0.105447005526725
1065	-	Base	1	0.00135944	0.00302914	0.0016697	-	4325.28	1120.79	0.000114445	106880	familyhappiness.baseline	MTAG.FamilyHistory	5	MTAG.FamilyHistory:5	0.00342996	0.396342814493463
1066	-	Base	1	0.00239726	0.00396037	0.00156311	-	6041.35	1168.94	2.40429e-07	116103	familyhappiness.baseline	MTAG.FamilyHistory	6	MTAG.FamilyHistory:6	0.01253	0.191321628092578
1067	-	Base	1	0.0027066	0.00400406	0.00129746	-	6547.23	1195.88	4.47496e-08	116103	familyhappiness.baseline	MTAG.FamilyHistory	7	MTAG.FamilyHistory:7	0.00650301	0.416207264020815
1068	-	Base	1	0.0016879	0.00365856	0.00197066	-	5317.91	1230.45	1.56018e-05	116103	familyhappiness.baseline	MTAG.FamilyHistory	8	MTAG.FamilyHistory:8	0.015891	0.106217355735951
1069	-	Base	1	0.00200297	0.00354004	0.00153708	-	5754.8	1218.32	2.34598e-06	116103	familyhappiness.baseline	MTAG.FamilyHistory	9	MTAG.FamilyHistory:9	0.0117421	0.170580219892524
1070	-	Base	1	0.00149616	0.00294679	0.00145062	-	4742.8	1162.31	4.52527e-05	111159	familyhappiness.baseline	MTAG.FamilyHistory	10	MTAG.FamilyHistory:10	0.00740486	0.202051085368258
1071	-	Base	1	0.00234883	0.00445015	0.00210133	-	5419.37	1062.44	3.43744e-07	116103	familyhappiness.baseline	MTAG.Multitraits	1	MTAG.Multitraits:1	0.0134844	0.1741886921183
1072	-	Base	1	0.000443733	0.00347841	0.00303468	-	2300.15	1041.34	0.0272067	111248	familyhappiness.baseline	MTAG.Multitraits	2	MTAG.Multitraits:2	0.00596853	0.0743454418424637
1073	-	Base	1	0.0010413	0.00282179	0.00178049	-	3581.58	1062.42	0.000751175	116103	familyhappiness.baseline	MTAG.Multitraits	3	MTAG.Multitraits:3	0.0209125	0.0497931858936043
1074	-	Base	1	0.00331748	0.00645912	0.00314164	-	6296.81	1043.8	1.66571e-09	116103	familyhappiness.baseline	MTAG.Multitraits	4	MTAG.Multitraits:4	0.0255137	0.130027397045509
1075	-	Base	1	0.00296125	0.00463095	0.0016697	-	5480.64	961.468	1.22702e-08	106880	familyhappiness.baseline	MTAG.Multitraits	5	MTAG.Multitraits:5	0.00707515	0.41854236305944
1076	-	Base	1	0.00226717	0.00383028	0.00156311	-	5002.9	995.46	5.09356e-07	112754	familyhappiness.baseline	MTAG.Multitraits	6	MTAG.Multitraits:6	0.0171257	0.132384077731129
1077	-	Base	1	0.00434781	0.00564527	0.00129746	-	7143.52	1028.63	4.00613e-12	116103	familyhappiness.baseline	MTAG.Multitraits	7	MTAG.Multitraits:7	0.0156206	0.278338220042764
1078	-	Base	1	0.00345057	0.00542123	0.00197066	-	6587.33	1065.06	6.43272e-10	116103	familyhappiness.baseline	MTAG.Multitraits	8	MTAG.Multitraits:8	0.0225282	0.153166697738834
1079	-	Base	1	0.00190315	0.00344023	0.00153708	-	4836.36	1050.44	4.18801e-06	113372	familyhappiness.baseline	MTAG.Multitraits	9	MTAG.Multitraits:9	0.0194289	0.0979545934149643
1080	-	Base	1	0.0033917	0.00484232	0.00145062	-	6313.12	1026.59	8.03515e-10	111159	familyhappiness.baseline	MTAG.Multitraits	10	MTAG.Multitraits:10	0.0157119	0.215868227267231
1081	-	Base	1	0.000185253	0.0110318	0.0108465	-	-26304	22274	0.237668	116103	father.age	Auto-ImpOnly	1	Auto-ImpOnly:1	0.00732606	0.0252868526875292
1082	-	Base	1	0.000313743	0.00863721	0.00832347	-	-33997.2	21896.8	0.120558	116103	father.age	Auto-ImpOnly	2	Auto-ImpOnly:2	0.0019489	0.160984658012212
1083	-	Base	1	0.000994864	0.00899896	0.0080041	-	-62182.3	22492.8	0.005714	116103	father.age	Auto-ImpOnly	3	Auto-ImpOnly:3	0.0148448	0.067017676223324
1084	-	Base	1	0.0017771	0.00729059	0.00551348	-	-84514.4	22993.1	0.000238897	116103	father.age	Auto-ImpOnly	4	Auto-ImpOnly:4	0.0165877	0.107133598992024
1085	-	Base	1	0.000419762	0.00802306	0.00760329	-	-39549.4	22085.8	0.0733778	116103	father.age	Auto-ImpOnly	5	Auto-ImpOnly:5	0.00757765	0.0553947463923512
1086	-	Base	1	0.000851901	0.00798888	0.00713698	-	-56528.2	22102.3	0.0105596	116103	father.age	Auto-ImpOnly	6	Auto-ImpOnly:6	0.0106043	0.0803354299670888
1087	-	Base	1	0.000860253	0.00845097	0.00759072	-	-57547.7	22524.1	0.0106401	116103	father.age	Auto-ImpOnly	7	Auto-ImpOnly:7	0.00875058	0.0983081121479947
1088	-	Base	1	0.000322367	0.0110824	0.0107601	-	-34526.7	22168.9	0.119409	116103	father.age	Auto-ImpOnly	8	Auto-ImpOnly:8	0.00980753	0.0328693361121506
1089	-	Base	1	0.00125434	0.00627168	0.00501735	-	-69201.6	22736.5	0.00234567	116103	father.age	Auto-ImpOnly	9	Auto-ImpOnly:9	0.0108541	0.115563704038105
1090	-	Base	1	0.000948559	0.00924231	0.00829375	-	-59143.2	21931.3	0.00701736	116103	father.age	Auto-ImpOnly	10	Auto-ImpOnly:10	0.00666598	0.142298506746195
1091	-	Base	1	0.000326158	0.0111727	0.0108465	-	-35166.8	22441.3	0.117143	116103	father.age	Auto-ImpAll	1	Auto-ImpAll:1	0.0105138	0.0310218950331945
1092	-	Base	1	0.000702621	0.00902609	0.00832347	-	-52361.8	22531.7	0.0201558	116103	father.age	Auto-ImpAll	2	Auto-ImpAll:2	0.0039762	0.176706654594839
1093	-	Base	1	0.00114561	0.00914971	0.0080041	-	-68404.3	23056.4	0.00301823	116103	father.age	Auto-ImpAll	3	Auto-ImpAll:3	0.018512	0.0618847234226448
1094	-	Base	1	0.00196156	0.00747504	0.00551348	-	-90209.8	23358	0.000113379	116103	father.age	Auto-ImpAll	4	Auto-ImpAll:4	0.0217962	0.0899955038034153
1095	-	Base	1	0.000481079	0.00808437	0.00760329	-	-43292.5	22582.1	0.0552609	116103	father.age	Auto-ImpAll	5	Auto-ImpAll:5	0.0102277	0.0470368704596341
1096	-	Base	1	0.000643347	0.00778033	0.00713698	-	-49895.6	22451.8	0.0262894	116103	father.age	Auto-ImpAll	6	Auto-ImpAll:6	0.0165399	0.0388966680572434
1097	-	Base	1	0.0012716	0.00886232	0.00759072	-	-71213.2	22920.7	0.00189737	116103	father.age	Auto-ImpAll	7	Auto-ImpAll:7	0.0120507	0.105520841112964
1098	-	Base	1	0.000909342	0.0116694	0.0107601	-	-59083	22580.5	0.00890038	116103	father.age	Auto-ImpAll	8	Auto-ImpAll:8	0.0169171	0.0537528299767691
1099	-	Base	1	0.0011635	0.00618084	0.00501735	-	-67916.8	23170.2	0.0033868	116103	father.age	Auto-ImpAll	9	Auto-ImpAll:9	0.0164276	0.070825927098298
1100	-	Base	1	0.00163833	0.00993208	0.00829375	-	-79978.7	22558.7	0.000394426	116103	father.age	Auto-ImpAll	10	Auto-ImpAll:10	0.0140564	0.116554025212714
1101	-	Base	1	3.48973e-07	0.0108469	0.0108465	-	242.191	4725.64	0.959127	116103	father.age	LifetimeMDD	1	LifetimeMDD:1	0.00413299	8.44359652455002e-05
1102	-	Base	1	0.000419189	0.00874266	0.00832347	-	8425.21	4694.37	0.0727331	116103	father.age	LifetimeMDD	2	LifetimeMDD:2	0.00184968	0.226627849141473
1103	-	Base	1	0.000433983	0.00843808	0.0080041	-	8673.91	4751.82	0.067982	116103	father.age	LifetimeMDD	3	LifetimeMDD:3	0.00514423	0.0843630630823272
1104	-	Base	1	0.000445892	0.00595937	0.00551348	-	8891.44	4832.5	0.0658185	116103	father.age	LifetimeMDD	4	LifetimeMDD:4	0.00607482	0.0734000348981534
1105	-	Base	1	0.000554489	0.00815778	0.00760329	-	9207.01	4473.18	0.0395982	106880	father.age	LifetimeMDD	5	LifetimeMDD:5	0.00201922	0.27460554075336
1106	-	Base	1	2.42159e-05	0.00716119	0.00713698	-	-2010.27	4663.92	0.666462	116103	father.age	LifetimeMDD	6	LifetimeMDD:6	0.00634744	0.00381506560125027
1107	-	Base	1	0.000137933	0.00772865	0.00759072	-	4953.45	4843.57	0.306489	116103	father.age	LifetimeMDD	7	LifetimeMDD:7	0.00553616	0.0249149229791047
1108	-	Base	1	0.0006106	0.0113707	0.0107601	-	10094.9	4708.97	0.0320839	116103	father.age	LifetimeMDD	8	LifetimeMDD:8	0.0100526	0.0607405049439946
1109	-	Base	1	5.99864e-05	0.00507733	0.00501735	-	3188	4792.57	0.505945	116103	father.age	LifetimeMDD	9	LifetimeMDD:9	0.00712439	0.00841986471824254
1110	-	Base	1	0.000468648	0.0087624	0.00829375	-	8924.17	4709.13	0.0581199	116103	father.age	LifetimeMDD	10	LifetimeMDD:10	0.00847227	0.0553155175649501
1111	-	Base	1	0.000139714	0.0109863	0.0108465	-	-19837.5	19343.5	0.305143	110745	father.age	Soft-ImpOnly	1	Soft-ImpOnly:1	0.00828661	0.0168602118357205
1112	-	Base	1	0.000659431	0.0089829	0.00832347	-	-44473.8	19754.6	0.024394	116103	father.age	Soft-ImpOnly	2	Soft-ImpOnly:2	0.00393597	0.167539640800108
1113	-	Base	1	0.00076204	0.00876614	0.0080041	-	-48129.7	19894.6	0.0155762	116103	father.age	Soft-ImpOnly	3	Soft-ImpOnly:3	0.0107091	0.0711581738894959
1114	-	Base	1	0.00115355	0.00666703	0.00551348	-	-59885.5	20228.5	0.00308145	116103	father.age	Soft-ImpOnly	4	Soft-ImpOnly:4	0.0144168	0.0800142888851895
1115	-	Base	1	0.000425437	0.00802873	0.00760329	-	-35237.8	19546.3	0.0714606	116103	father.age	Soft-ImpOnly	5	Soft-ImpOnly:5	0.00531333	0.0800697491027284
